event,date,fighter_1,fighter_1_elo_before,fighter_1_elo_after,method,round,fighter_2,fighter_2_elo_before,fighter_2_elo_after
UFC Fight Night - Fight for the Troops,2008-12-10,Steve Bruno,1483.4782453308833,1499.502273003287,SUB,2,Johnny Rees,1484.0,1467.975972327596
UFC Fight Night - Fight for the Troops,2008-12-10,Ben Saunders,1531.263693206478,1545.8278203282016,KO/TKO,1,Brandon Wolff,1500.0,1485.4358728782763
UFC Fight Night - Fight for the Troops,2008-12-10,Dale Hartt,1484.0,1500.6381263335377,KO/TKO,2,Corey Hill,1497.8640913422512,1481.2259650087135
UFC Fight Night - Fight for the Troops,2008-12-10,Justin McCully,1501.2216651050956,1517.775936802444,U-DEC,3,Eddie Sanchez,1513.2623401674662,1496.7080684701177
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Efrain Escudero,1500.0,1516.0,U-DEC,3,Phillipe Nover,1500.0,1484.0
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Ryan Bader,1500.0,1516.0,KO/TKO,1,Vinny Magalhaes,1500.0,1484.0
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Anthony Johnson,1496.8224278532289,1514.4669279744412,KO/TKO,3,Kevin Burns,1532.6588435395267,1515.0143434183144
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Wilson Gouveia,1542.9864636339535,1558.54416470946,KO/TKO,1,Jason MacDonald,1533.379616923864,1517.8219158483575
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Rolando Delgado,1500.0,1516.0,SUB,2,John Polakowski,1500.0,1484.0
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Krzysztof Soszynski,1500.0,1516.0,SUB,2,Shane Primm,1500.0,1484.0
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Eliot Marshall,1500.0,1516.0,SUB,1,Jules Bruchez,1500.0,1484.0
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Tom Lawlor,1500.0,1516.0,U-DEC,3,Kyle Kingsbury,1500.0,1484.0
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Shane Nelson,1500.0,1516.0,S-DEC,3,George Roop,1500.0,1484.0
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Junie Browning,1500.0,1516.0,SUB,2,David Kaplan,1500.0,1484.0
UFC 92: The Ultimate 2008,2008-12-27,CB Dollaway,1500.736306793522,1517.467916289216,KO/TKO,1,Mike Massenzio,1516.634091176623,1499.9024816809292
UFC 92: The Ultimate 2008,2008-12-27,Rashad Evans,1612.7129459856478,1626.9215755027935,KO/TKO,3,Forrest Griffin,1573.6500607801888,1559.4414312630431
UFC 92: The Ultimate 2008,2008-12-27,Frank Mir,1579.115292520574,1593.1187129591715,KO/TKO,2,Antonio Rodrigo Nogueira,1535.532955534432,1521.5295350958345
UFC 92: The Ultimate 2008,2008-12-27,Quinton Jackson,1537.6774167202707,1551.8318316810391,KO/TKO,1,Wanderlei Silva,1497.4218700627923,1483.2674551020239
UFC 92: The Ultimate 2008,2008-12-27,Cheick Kongo,1538.4191260636483,1552.657036204884,KO/TKO,1,Mostapha Al-Turk,1500.0,1485.7620898587643
UFC 92: The Ultimate 2008,2008-12-27,Yushin Okami,1583.072351646193,1597.4026567032588,U-DEC,3,Dean Lister,1546.6829051791008,1532.352600122035
UFC 92: The Ultimate 2008,2008-12-27,Antoni Hardonk,1518.9504165082174,1534.0785819787636,KO/TKO,2,Mike Wessel,1500.0,1484.8718345294537
UFC 92: The Ultimate 2008,2008-12-27,Matt Hamill,1532.143343064351,1545.9997443807395,KO/TKO,2,Reese Andy,1485.314151830998,1471.4577505146096
UFC 92: The Ultimate 2008,2008-12-27,Brad Blackburn,1516.0,1531.453402514682,U-DEC,3,Ryo Chonan,1504.126165795345,1488.672763280663
UFC 92: The Ultimate 2008,2008-12-27,Pat Barry,1500.0,1515.3133560729352,KO/TKO,1,Dan Evensen,1485.0805529300205,1469.7671968570853
UFC 93: Franklin vs Henderson,2009-01-17,Dan Henderson,1520.1038039388961,1540.7776343826813,S-DEC,3,Rich Franklin,1624.6389604309513,1603.9651299871662
UFC 93: Franklin vs Henderson,2009-01-17,Mauricio Rua,1486.009200303047,1504.3593772710285,KO/TKO,3,Mark Coleman,1537.4144947308616,1519.0643177628801
UFC 93: Franklin vs Henderson,2009-01-17,Rousimar Palhares,1499.4074836459022,1515.7832344020837,U-DEC,3,Jeremy Horn,1507.5683081464242,1491.1925573902427
UFC 93: Franklin vs Henderson,2009-01-17,Alan Belcher,1517.9858923559925,1533.1583505091683,SUB,2,Denis Kang,1500.0,1484.8275418468243
UFC 93: Franklin vs Henderson,2009-01-17,Marcus Davis,1575.2137413563619,1586.8874153236686,S-DEC,3,Chris Lytle,1478.8732103302414,1467.1995363629346
UFC 93: Franklin vs Henderson,2009-01-17,John Hathaway,1500.0,1516.0,KO/TKO,1,Tom Egan,1500.0,1484.0
UFC 93: Franklin vs Henderson,2009-01-17,Martin Kampmann,1543.7735328717179,1557.7682861167814,KO/TKO,2,Alexandre Barros,1500.0,1486.0052467549365
UFC 93: Franklin vs Henderson,2009-01-17,Eric Schafer,1501.6280671404784,1516.916662695775,KO/TKO,1,Antonio Mendes,1486.1699239278466,1470.8813283725501
UFC 93: Franklin vs Henderson,2009-01-17,Tomasz Drwal,1484.7392541140498,1501.4415858190264,KO/TKO,1,Ivan Serati,1500.0,1483.2976682950234
UFC 93: Franklin vs Henderson,2009-01-17,Dennis Siver,1469.2921406109488,1485.9691500106662,KO/TKO,3,Nate Mohr,1484.0019959597275,1467.32498656001
UFC 94: St-Pierre vs Penn 2,2009-01-31,Georges St-Pierre,1643.074429806014,1656.9222539061893,KO/TKO,4,BJ Penn,1596.055568609339,1582.2077445091636
UFC 94: St-Pierre vs Penn 2,2009-01-31,Lyoto Machida,1579.90017925268,1595.0417400777599,KO/TKO,1,Thiago Silva,1561.2414921125253,1546.0999312874453
UFC 94: St-Pierre vs Penn 2,2009-01-31,Jon Jones,1516.0,1532.8430331880577,U-DEC,3,Stephan Bonnar,1534.3232018905212,1517.4801687024635
UFC 94: St-Pierre vs Penn 2,2009-01-31,Karo Parisyan,1571.7768685225255,1571.7768685225255,Overturned,3,Dong Hyun Kim,1531.3998491139596,1531.3998491139596
UFC 94: St-Pierre vs Penn 2,2009-01-31,Dan Cramer,1500.0,1515.9660918698307,S-DEC,3,Matt Arroyo,1499.263693206478,1483.2976013366472
UFC 94: St-Pierre vs Penn 2,2009-01-31,Jon Fitch,1600.2377854561314,1611.7441929568581,U-DEC,3,Akihiro Gono,1499.966447150238,1488.4600396495114
UFC 94: St-Pierre vs Penn 2,2009-01-31,Thiago Tavares,1496.802854250465,1512.947039766969,U-DEC,3,Manvel Gamburyan,1499.933887717568,1483.789702201064
UFC 94: St-Pierre vs Penn 2,2009-01-31,John Howard,1500.0,1516.2388974346186,S-DEC,3,Chris Wilson,1505.187977434173,1488.9490799995544
UFC 94: St-Pierre vs Penn 2,2009-01-31,Jake O'Brien,1514.4759542754753,1529.8057016196897,S-DEC,3,Christian Wellisch,1499.9130802944057,1484.5833329501913
UFC 94: St-Pierre vs Penn 2,2009-01-31,Clay Guida,1521.8299104858754,1540.214839085921,S-DEC,3,Nate Diaz,1574.0067202353575,1555.6217916353119
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Josh Neer,1489.883184747173,1506.9954516944206,SUB,2,Mac Danzig,1514.07477415144,1496.9625072041922
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Joe Lauzon,1547.6977618513683,1562.3495133022777,SUB,2,Jeremy Stephens,1518.3513246922375,1503.6995732413282
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Cain Velasquez,1532.6983589605697,1547.1969740260834,KO/TKO,2,Denis Stojnic,1500.0,1485.5013849344864
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Anthony Johnson,1514.4669279744412,1530.1358646114109,KO/TKO,1,Luigi Fioravanti,1507.276952173963,1491.6080155369934
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Kurt Pellegrino,1519.336573652858,1535.8554332783046,SUB,2,Rob Emerson,1530.6074192630108,1514.0885596375642
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Dan Miller,1531.932509779513,1546.466090127774,SUB,1,Jake Rosholt,1500.0,1485.4664196517392
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Matt Veach,1500.0,1516.0015615270963,KO/TKO,1,Matt Grice,1500.0339081301693,1484.032346603073
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Gleison Tibau,1501.8515147470466,1518.7069018861396,SUB,1,Rich Clementi,1520.4437371262188,1503.5883499871259
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Nick Catone,1500.0,1516.0,SUB,2,Derek Downey,1500.0,1484.0
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Matthew Riddle,1516.0,1531.2408220963107,U-DEC,3,Steve Bruno,1499.502273003287,1484.2614509069763
UFC 95: Sanchez vs Stevenson,2009-02-21,Diego Sanchez,1584.778694622641,1599.0534801203714,U-DEC,3,Joe Stevenson,1547.1699312057808,1532.8951457080504
UFC 95: Sanchez vs Stevenson,2009-02-21,Dan Hardy,1516.7701533070247,1532.734686494634,KO/TKO,1,Rory Markham,1516.0,1500.0354668123907
UFC 95: Sanchez vs Stevenson,2009-02-21,Nate Marquardt,1560.1660422488662,1576.0913525705014,KO/TKO,3,Wilson Gouveia,1558.54416470946,1542.6188543878247
UFC 95: Sanchez vs Stevenson,2009-02-21,Demian Maia,1564.0457785974443,1576.5631226091073,SUB,1,Chael Sonnen,1487.1913889614991,1474.6740449498361
UFC 95: Sanchez vs Stevenson,2009-02-21,Paulo Thiago,1500.0,1520.2398996375148,KO/TKO,1,Josh Koscheck,1594.318930627864,1574.079030990349
UFC 95: Sanchez vs Stevenson,2009-02-21,Terry Etim,1501.0851145987035,1517.0351433872006,KO/TKO,2,Brian Cobb,1500.0,1484.049971211503
UFC 95: Sanchez vs Stevenson,2009-02-21,Junior Dos Santos,1517.0759378885668,1532.2901944601588,KO/TKO,1,Stefan Struve,1500.0,1484.785743428408
UFC 95: Sanchez vs Stevenson,2009-02-21,Evan Dunham,1500.0,1515.9716654461438,KO/TKO,1,Per Eklund,1499.3847223374587,1483.413056891315
UFC 95: Sanchez vs Stevenson,2009-02-21,Mike Ciesnolevicz,1500.0,1516.0,SUB,1,Neil Grove,1500.0,1484.0
UFC 95: Sanchez vs Stevenson,2009-02-21,Paul Kelly,1502.1390901386264,1518.7770701925515,U-DEC,3,Troy Mandaloniz,1516.0,1499.362019946075
UFC 96: Jackson vs Jardine,2009-03-07,Quinton Jackson,1551.8318316810391,1567.633992904955,U-DEC,3,Keith Jardine,1547.535598281835,1531.7334370579192
UFC 96: Jackson vs Jardine,2009-03-07,Shane Carwin,1531.9960064600916,1549.1378383619535,KO/TKO,1,Gabriel Gonzaga,1556.832792268866,1539.690960367004
UFC 96: Jackson vs Jardine,2009-03-07,Matt Brown,1515.93844793225,1529.9852288072118,KO/TKO,1,Pete Sell,1473.3122383323077,1459.265457457346
UFC 96: Jackson vs Jardine,2009-03-07,Matt Hamill,1545.9997443807395,1559.893669450264,KO/TKO,1,Mark Munoz,1500.0,1486.1060749304754
UFC 96: Jackson vs Jardine,2009-03-07,Shane Nelson,1516.0,1530.6575071980665,KO/TKO,1,Aaron Riley,1486.7794372863527,1472.1219300882863
UFC 96: Jackson vs Jardine,2009-03-07,Tamdan McCrory,1500.1402447368314,1516.1337862283742,KO/TKO,1,Ryan Madigan,1500.0,1484.0064585084572
UFC 96: Jackson vs Jardine,2009-03-07,Kendall Grove,1526.827783413323,1541.723233900959,KO/TKO,1,Jason Day,1502.8045841019775,1487.9091336143415
UFC 96: Jackson vs Jardine,2009-03-07,Jason Brilz,1515.263693206478,1531.3232547539028,U-DEC,3,Tim Boetsch,1516.557061749896,1500.4975002024712
UFC 96: Jackson vs Jardine,2009-03-07,Brandon Vera,1526.7196886090578,1540.7634488094732,KO/TKO,2,Michael Patt,1484.026892040534,1469.9831318401186
UFC 96: Jackson vs Jardine,2009-03-07,Gray Maynard,1563.492307512327,1578.113774320421,U-DEC,3,Jim Miller,1533.4834375134346,1518.8619707053406
UFC Fight Night: Condit vs Kampmann,2009-04-01,Tyson Griffin,1545.9336152937178,1559.1163629744028,U-DEC,3,Rafael Dos Anjos,1484.113507828087,1470.930760147402
UFC Fight Night: Condit vs Kampmann,2009-04-01,Martin Kampmann,1557.7682861167814,1571.132205823495,S-DEC,3,Carlos Condit,1500.0,1486.6360802932863
UFC Fight Night: Condit vs Kampmann,2009-04-01,Ryan Bader,1516.0,1530.6502171445218,U-DEC,3,Carmelo Marrero,1486.620007262298,1471.9697901177763
UFC Fight Night: Condit vs Kampmann,2009-04-01,Cole Miller,1529.955153149114,1545.3128399787104,SUB,1,Junie Browning,1516.0,1500.6423131704037
UFC Fight Night: Condit vs Kampmann,2009-04-01,Gleison Tibau,1518.7069018861396,1534.016218360539,U-DEC,3,Jeremy Stephens,1503.6995732413282,1488.3902567669288
UFC Fight Night: Condit vs Kampmann,2009-04-01,Aaron Simpson,1500.0,1516.0,KO/TKO,1,Tim McKenzie,1500.0,1484.0
UFC Fight Night: Condit vs Kampmann,2009-04-01,Brock Larson,1500.736306793522,1516.7023986633528,SUB,1,Jesse Sanders,1500.0,1484.0339081301693
UFC Fight Night: Condit vs Kampmann,2009-04-01,Tim Credeur,1532.0,1547.263693206478,SUB,2,Nick Catone,1516.0,1500.736306793522
UFC Fight Night: Condit vs Kampmann,2009-04-01,Jorge Rivera,1489.0758370751614,1505.5787476516455,S-DEC,3,Nissen Osterneck,1500.0,1483.497089423516
UFC Fight Night: Condit vs Kampmann,2009-04-01,Rob Kimmons,1498.5313690096361,1513.832111861744,SUB,1,Joe Vedepo,1483.3375146079488,1468.036771755841
UFC Fight Night: Condit vs Kampmann,2009-04-01,Ricardo Almeida,1485.7399718774236,1501.695234933705,U-DEC,3,Matt Horwich,1484.7685189561219,1468.8132558998404
UFC 97: Redemption,2009-04-18,Anderson Silva,1624.8097978026235,1637.9853929018652,U-DEC,5,Thales Leites,1562.8293915428778,1549.653796443636
UFC 97: Redemption,2009-04-18,Sam Stout,1471.1576311923702,1489.878572049277,U-DEC,3,Matt Wiman,1530.8217776166298,1512.100836759723
UFC 97: Redemption,2009-04-18,Mauricio Rua,1504.3593772710285,1525.7633773664636,KO/TKO,1,Chuck Liddell,1626.5005766810261,1605.096576585591
UFC 97: Redemption,2009-04-18,Krzysztof Soszynski,1516.0,1531.263693206478,SUB,1,Brian Stann,1500.0,1484.736306793522
UFC 97: Redemption,2009-04-18,Cheick Kongo,1552.657036204884,1567.8022813018067,KO/TKO,2,Antoni Hardonk,1534.0785819787636,1518.933336881841
UFC 97: Redemption,2009-04-18,Denis Kang,1484.8275418468243,1501.525815540403,U-DEC,3,Xavier Foupa-Pokam,1500.0,1483.3017263064212
UFC 97: Redemption,2009-04-18,Nate Quarry,1543.8843182235983,1558.6863464104588,KO/TKO,1,Jason MacDonald,1517.8219158483575,1503.019887661497
UFC 97: Redemption,2009-04-18,Ed Herman,1484.0705174108725,1501.7468040985098,U-DEC,3,David Loiseau,1520.604684051713,1502.9283973640759
UFC 97: Redemption,2009-04-18,Mark Bocek,1501.651008188248,1517.7260485224235,SUB,1,David Bielkheden,1503.2805002885477,1487.2054599543721
UFC 97: Redemption,2009-04-18,TJ Grant,1500.0,1515.4785462126474,S-DEC,3,Ryo Chonan,1488.672763280663,1473.1942170680156
UFC 97: Redemption,2009-04-18,Eliot Marshall,1516.0,1530.5304984710244,U-DEC,3,Vinny Magalhaes,1484.0,1469.4695015289756
UFC 97: Redemption,2009-04-18,Luiz Cane,1517.4454553735675,1533.3788900777015,U-DEC,3,Steve Cantwell,1516.0,1500.066565295866
UFC 98: Evans vs Machida,2009-05-23,Frankie Edgar,1547.6403947566353,1564.473496044143,U-DEC,3,Sean Sherk,1565.7473348281744,1548.9142335406666
UFC 98: Evans vs Machida,2009-05-23,Matt Hughes,1610.9737610483826,1623.1073999023938,U-DEC,3,Matt Serra,1525.3228563683745,1513.1892175143632
UFC 98: Evans vs Machida,2009-05-23,Chael Sonnen,1474.6740449498361,1493.9339259158905,U-DEC,3,Dan Miller,1546.466090127774,1527.2062091617195
UFC 98: Evans vs Machida,2009-05-23,Brock Larson,1516.7023986633528,1531.9338167652902,SUB,1,Mike Pyle,1500.0,1484.7685818980626
UFC 98: Evans vs Machida,2009-05-23,Lyoto Machida,1595.0417400777599,1612.5057543285457,KO/TKO,2,Rashad Evans,1626.9215755027935,1609.4575612520077
UFC 98: Evans vs Machida,2009-05-23,Kyle Bradley,1468.2682051590862,1484.9921863703214,KO/TKO,1,Phillipe Nover,1484.0,1467.2760187887648
UFC 98: Evans vs Machida,2009-05-23,Tim Hague,1500.0,1516.7047498092165,SUB,1,Pat Barry,1515.3133560729352,1498.6086062637187
UFC 98: Evans vs Machida,2009-05-23,George Roop,1484.0,1500.0,S-DEC,3,David Kaplan,1484.0,1468.0
UFC 98: Evans vs Machida,2009-05-23,Drew McFedries,1483.522229351584,1499.5120748124523,KO/TKO,1,Xavier Foupa-Pokam,1483.3017263064212,1467.3118808455529
UFC 98: Evans vs Machida,2009-05-23,Yoshiyuki Yoshida,1503.6738806973315,1518.834759999804,SUB,1,Brandon Wolff,1485.4358728782763,1470.2749935758038
UFC 98: Evans vs Machida,2009-05-23,Krzysztof Soszynski,1531.263693206478,1545.1004474267124,KO/TKO,1,Andre Gusmao,1484.0,1470.1632457797655
UFC 99: The Comeback,2009-06-13,Rich Franklin,1603.9651299871662,1614.6201057322735,U-DEC,3,Wanderlei Silva,1483.2674551020239,1472.6124793569165
UFC 99: The Comeback,2009-06-13,Cain Velasquez,1547.1969740260834,1564.1447725229414,U-DEC,3,Cheick Kongo,1567.8022813018067,1550.8544828049487
UFC 99: The Comeback,2009-06-13,Mike Swick,1602.033728095038,1615.4676963781685,KO/TKO,2,Ben Saunders,1545.8278203282016,1532.393852045071
UFC 99: The Comeback,2009-06-13,Spencer Fisher,1555.618649485275,1569.3547595693283,U-DEC,3,Caol Uno,1506.126842235938,1492.3907321518848
UFC 99: The Comeback,2009-06-13,Dan Hardy,1532.734686494634,1551.2085114722072,S-DEC,3,Marcus Davis,1586.8874153236686,1568.4135903460954
UFC 99: The Comeback,2009-06-13,Mirko Filipovic,1487.2082962306836,1503.1416963506642,KO/TKO,1,Mostapha Al-Turk,1485.7620898587643,1469.8286897387836
UFC 99: The Comeback,2009-06-13,Dennis Siver,1485.9691500106662,1502.6442802228337,SUB,1,Dale Hartt,1500.6381263335377,1483.9629961213702
UFC 99: The Comeback,2009-06-13,Paul Taylor,1484.96655434988,1501.6584383628901,U-DEC,3,Peter Sobotta,1500.0,1483.3081159869898
UFC 99: The Comeback,2009-06-13,Paul Kelly,1518.7770701925515,1534.6491841074871,U-DEC,3,Rolando Delgado,1516.0,1500.1278860850643
UFC 99: The Comeback,2009-06-13,Stefan Struve,1484.785743428408,1500.8186998910764,SUB,2,Denis Stojnic,1485.5013849344864,1469.468428471818
UFC 99: The Comeback,2009-06-13,John Hathaway,1516.0,1531.263693206478,U-DEC,3,Rick Story,1500.0,1484.736306793522
UFC 99: The Comeback,2009-06-13,Terry Etim,1517.0351433872006,1532.352073596687,SUB,2,Justin Buchholz,1502.1934501628912,1486.8765199534048
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Diego Sanchez,1599.0534801203714,1612.3694706239962,S-DEC,3,Clay Guida,1540.214839085921,1526.8988485822963
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,James Wilks,1500.0,1516.0,SUB,1,DaMarques Johnson,1500.0,1484.0
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Chris Lytle,1467.1995363629346,1485.3876925733477,U-DEC,3,Kevin Burns,1515.0143434183144,1496.8261872079013
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Ross Pearson,1500.0,1516.0,U-DEC,3,Andre Winner,1500.0,1484.0
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Brad Blackburn,1531.453402514682,1546.0088639854794,S-DEC,3,Edgar Garcia,1500.0,1485.4445385292024
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Melvin Guillard,1512.255109916467,1529.2559376025165,S-DEC,3,Gleison Tibau,1534.016218360539,1517.0153906744895
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Tomasz Drwal,1501.4415858190264,1518.1116334537285,KO/TKO,1,Mike Ciesnolevicz,1516.0,1499.329952365298
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Nick Osipczak,1500.0,1516.0,SUB,1,Frank Lester,1500.0,1484.0
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Jason Dent,1468.0246119218823,1485.492989583395,SUB,1,Cameron Dollar,1500.0,1482.5316223384873
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Joe Stevenson,1532.8951457080504,1549.9402562488972,U-DEC,3,Nate Diaz,1555.6217916353119,1538.5766810944651
UFC 100,2009-07-11,Georges St-Pierre,1656.9222539061893,1670.8446245214511,U-DEC,5,Thiago Alves,1611.5509387119248,1597.628568096663
UFC 100,2009-07-11,Jon Fitch,1611.7441929568581,1623.625066735133,U-DEC,3,Paulo Thiago,1520.2398996375148,1508.3590258592399
UFC 100,2009-07-11,Dan Henderson,1540.7776343826813,1558.9589618635807,KO/TKO,2,Michael Bisping,1588.44134018911,1570.2600127082105
UFC 100,2009-07-11,Yoshihiro Akiyama,1500.0,1517.5223791815017,S-DEC,3,Alan Belcher,1533.1583505091683,1515.6359713276665
UFC 100,2009-07-11,Brock Lesnar,1524.8215438048587,1543.9268491918506,KO/TKO,2,Frank Mir,1593.1187129591715,1574.0134075721796
UFC 100,2009-07-11,Jim Miller,1518.8619707053406,1533.8547966217047,U-DEC,3,Mac Danzig,1496.9625072041922,1481.969681287828
UFC 100,2009-07-11,Shannon Gugerty,1501.1381679159756,1516.3510516297479,SUB,1,Matt Grice,1484.032346603073,1468.8194628893007
UFC 100,2009-07-11,Tom Lawlor,1516.0,1532.0675996410741,SUB,1,CB Dollaway,1517.467916289216,1501.4003166481416
UFC 100,2009-07-11,Mark Coleman,1519.0643177628801,1534.991365508194,U-DEC,3,Stephan Bonnar,1517.4801687024635,1501.5531209571498
UFC 100,2009-07-11,Jon Jones,1532.8430331880577,1548.703162463413,SUB,2,Jake O'Brien,1529.8057016196897,1513.9455723443343
UFC 100,2009-07-11,Dong Hyun Kim,1531.3998491139596,1546.6671588183342,U-DEC,3,TJ Grant,1515.4785462126474,1500.2112365082728
UFC 101: Declaration,2009-08-08,Anderson Silva,1637.9853929018652,1650.4286946147215,KO/TKO,1,Forrest Griffin,1559.4414312630431,1546.9981295501868
UFC 101: Declaration,2009-08-08,Aaron Riley,1472.1219300882863,1490.792373736194,U-DEC,3,Shane Nelson,1530.6575071980665,1511.9870635501588
UFC 101: Declaration,2009-08-08,Johny Hendricks,1500.0,1516.736306793522,KO/TKO,1,Amir Sadollah,1516.0,1499.263693206478
UFC 101: Declaration,2009-08-08,Ricardo Almeida,1501.695234933705,1519.5304796616595,U-DEC,3,Kendall Grove,1541.723233900959,1523.8879891730046
UFC 101: Declaration,2009-08-08,BJ Penn,1582.2077445091636,1599.427214934097,SUB,4,Kenny Florian,1608.7396629353427,1591.5201925104093
UFC 101: Declaration,2009-08-08,John Howard,1516.2388974346186,1532.2340568848342,S-DEC,3,Tamdan McCrory,1516.1337862283742,1500.1386267781586
UFC 101: Declaration,2009-08-08,Alessio Sakara,1502.2685684696567,1520.4373085622487,S-DEC,3,Thales Leites,1549.653796443636,1531.485056351044
UFC 101: Declaration,2009-08-08,Matthew Riddle,1531.2408220963107,1546.5378476306764,U-DEC,3,Dan Cramer,1515.9660918698307,1500.669066335465
UFC 101: Declaration,2009-08-08,George Sotiropoulos,1532.0,1546.5304984710244,SUB,2,George Roop,1500.0,1485.4695015289756
UFC 101: Declaration,2009-08-08,Jesse Lennox,1500.0,1516.0,KO/TKO,3,Danillo Villefort,1500.0,1484.0
UFC 101: Declaration,2009-08-08,Kurt Pellegrino,1535.8554332783046,1550.5294303762014,U-DEC,3,Josh Neer,1506.9954516944206,1492.3214545965238
UFC 102: Couture vs Nogueira,2009-08-29,Antonio Rodrigo Nogueira,1521.5295350958345,1540.9331507060128,U-DEC,3,Randy Couture,1596.5842381055554,1577.180622495377
UFC 102: Couture vs Nogueira,2009-08-29,Thiago Silva,1546.0999312874453,1561.4387065961353,KO/TKO,1,Keith Jardine,1531.7334370579192,1516.3946617492293
UFC 102: Couture vs Nogueira,2009-08-29,Jake Rosholt,1485.4664196517392,1504.1033401009443,SUB,3,Chris Leben,1543.2534587188816,1524.6165382696765
UFC 102: Couture vs Nogueira,2009-08-29,Nate Marquardt,1576.0913525705014,1592.1130783703131,KO/TKO,1,Demian Maia,1576.5631226091073,1560.5413968092955
UFC 102: Couture vs Nogueira,2009-08-29,Brandon Vera,1540.7634488094732,1556.9631646034686,U-DEC,3,Krzysztof Soszynski,1545.1004474267124,1528.900731632717
UFC 102: Couture vs Nogueira,2009-08-29,Aaron Simpson,1516.0,1531.3439840485066,KO/TKO,2,Ed Herman,1501.7468040985098,1486.4028200500031
UFC 102: Couture vs Nogueira,2009-08-29,Mike Russow,1500.0,1516.8178986010716,U-DEC,3,Justin McCully,1517.775936802444,1500.9580382013723
UFC 102: Couture vs Nogueira,2009-08-29,Todd Duffee,1500.0,1516.7686899224539,KO/TKO,1,Tim Hague,1516.7047498092165,1499.9360598867627
UFC 102: Couture vs Nogueira,2009-08-29,Evan Dunham,1515.9716654461438,1530.5723165041709,S-DEC,3,Marcus Aurelio,1485.5073550168909,1470.9067039588638
UFC 102: Couture vs Nogueira,2009-08-29,Gabriel Gonzaga,1539.690960367004,1553.8710343316216,KO/TKO,1,Chris Tuchscherer,1500.0,1485.8199260353824
UFC 102: Couture vs Nogueira,2009-08-29,Mark Munoz,1486.1060749304754,1502.7794240627609,S-DEC,3,Nick Catone,1500.736306793522,1484.0629576612366
UFC Fight Night: Diaz vs Guillard,2009-09-16,Nate Quarry,1558.6863464104588,1574.1605032382472,U-DEC,3,Tim Credeur,1547.263693206478,1531.7895363786895
UFC Fight Night: Diaz vs Guillard,2009-09-16,Nate Diaz,1538.5766810944651,1554.1475479384067,SUB,2,Melvin Guillard,1529.2559376025165,1513.685070758575
UFC Fight Night: Diaz vs Guillard,2009-09-16,Gray Maynard,1578.113774320421,1593.7109527633982,S-DEC,3,Roger Huerta,1569.3647665224823,1553.7675880795052
UFC Fight Night: Diaz vs Guillard,2009-09-16,Carlos Condit,1486.6360802932863,1503.2512082057367,S-DEC,3,Jake Ellenberger,1500.0,1483.3848720875496
UFC Fight Night: Diaz vs Guillard,2009-09-16,Mike Pyle,1484.7685818980626,1500.9610916598506,SUB,3,Chris Wilson,1488.9490799995544,1472.7565702377665
UFC Fight Night: Diaz vs Guillard,2009-09-16,CB Dollaway,1501.4003166481416,1517.335830032534,U-DEC,3,Jay Silva,1500.0,1484.0644866156076
UFC Fight Night: Diaz vs Guillard,2009-09-16,Jeremy Stephens,1488.3902567669288,1504.3205470515845,KO/TKO,1,Justin Buchholz,1486.8765199534048,1470.946229668749
UFC Fight Night: Diaz vs Guillard,2009-09-16,Mike Pierce,1500.0,1517.4664793350541,U-DEC,3,Brock Larson,1531.9338167652902,1514.467337430236
