event,date,fighter_1,fighter_1_elo_before,fighter_1_elo_after,method,round,fighter_2,fighter_2_elo_before,fighter_2_elo_after
UFC Fight Night: Cerrone vs. Till,2017-10-21,Andre Fili,1502.04322557791,1521.4450698191927,U-DEC,3,Artem Lobov,1491.6490959260861,1472.2472516848036
UFC Fight Night: Cerrone vs. Till,2017-10-21,Warlley Alves,1537.9234976443477,1555.7490743542762,U-DEC,3,Salim Touahri,1500.0,1482.1744232900714
UFC Fight Night: Cerrone vs. Till,2017-10-21,Aspen Ladd,1500.0,1520.1286005876339,KO/TKO,2,Lina Lansberg,1502.2340518126578,1482.105451225024
UFC Fight Night: Cerrone vs. Till,2017-10-21,Brian Kelleher,1504.189437249457,1523.9864269006366,KO/TKO,3,Damian Stasiak,1500.6626651510128,1480.865675499833
UFC Fight Night: Brunson vs. Machida,2017-10-28,Francisco Trinaldo,1618.1782900298617,1636.4094233564845,U-DEC,3,Jim Miller,1587.3694290929004,1569.1382957662777
UFC Fight Night: Brunson vs. Machida,2017-10-28,Derek Brunson,1596.4592942102795,1616.9224771262645,KO/TKO,1,Lyoto Machida,1604.5070445900883,1584.0438616741033
UFC Fight Night: Brunson vs. Machida,2017-10-28,Colby Covington,1616.700393944497,1640.4760314231225,U-DEC,3,Demian Maia,1683.086205317535,1659.3105678389095
UFC Fight Night: Brunson vs. Machida,2017-10-28,Pedro Munhoz,1548.2590897398136,1568.8804443623944,SUB,1,Rob Font,1559.056599923134,1538.435245300553
UFC Fight Night: Brunson vs. Machida,2017-10-28,Thiago Santos,1560.9272651991234,1579.7138310566513,KO/TKO,1,Jack Hermansson,1539.8218328804553,1521.0352670229274
UFC Fight Night: Brunson vs. Machida,2017-10-28,Deiveson Figueiredo,1522.0013442437464,1541.8199419630903,S-DEC,3,Jarred Brooks,1518.8499774443092,1499.0313797249653
UFC Fight Night: Brunson vs. Machida,2017-10-28,Vicente Luque,1536.8254292850468,1557.0800538496155,SUB,2,Niko Price,1541.248950023581,1520.9943254590123
UFC Fight Night: Brunson vs. Machida,2017-10-28,Antonio Carlos Junior,1557.9106519058746,1575.9064325202246,SUB,1,Jack Marshman,1522.9765414169785,1504.9807608026285
UFC Fight Night: Brunson vs. Machida,2017-10-28,Jared Gordon,1520.0,1538.5831842006653,U-DEC,3,Hacran Dias,1495.3460921215496,1476.7629079208843
UFC Fight Night: Brunson vs. Machida,2017-10-28,Elizeu Zaleski dos Santos,1540.8543148180415,1558.7530529608725,U-DEC,3,Max Griffin,1504.216452513287,1486.317714370456
UFC Fight Night: Brunson vs. Machida,2017-10-28,Marcelo Golm,1500.0,1518.7916267875953,SUB,1,Christian Colombo,1478.9828085079741,1460.1911817203788
UFC Fight Night: Brunson vs. Machida,2017-10-28,John Lineker,1619.227636290603,1634.6940282889636,U-DEC,3,Marlon Vera,1539.0786728586563,1523.6122808602956
UFC 217: Bisping vs. St-Pierre,2017-11-04,Georges St-Pierre,1783.173748128831,1797.641093491542,SUB,3,Michael Bisping,1684.4908993850188,1670.0235540223077
UFC 217: Bisping vs. St-Pierre,2017-11-04,TJ Dillashaw,1638.5496569117272,1657.4720519000623,KO/TKO,2,Cody Garbrandt,1619.8115937357418,1600.8891987474067
UFC 217: Bisping vs. St-Pierre,2017-11-04,Rose Namajunas,1546.7930020624817,1572.301688425487,KO/TKO,1,Joanna Jedrzejczyk,1645.025137268275,1619.5164509052697
UFC 217: Bisping vs. St-Pierre,2017-11-04,Stephen Thompson,1616.7495377093637,1635.169466992213,U-DEC,3,Jorge Masvidal,1589.2435757167473,1570.823646433898
UFC 217: Bisping vs. St-Pierre,2017-11-04,Paulo Costa,1535.8061200188888,1558.9552272363683,KO/TKO,2,Johny Hendricks,1590.9706524593205,1567.821545241841
UFC 217: Bisping vs. St-Pierre,2017-11-04,James Vick,1611.8319370662616,1628.8041966647045,KO/TKO,2,Joe Duffy,1558.8272734643338,1541.855013865891
UFC 217: Bisping vs. St-Pierre,2017-11-04,Ovince Saint Preux,1574.587505434811,1592.9408381566868,KO/TKO,3,Corey Anderson,1545.917063847141,1527.5637311252651
UFC 217: Bisping vs. St-Pierre,2017-11-04,Randy Brown,1515.975426045617,1538.4171527206836,U-DEC,3,Mickey Gall,1558.605211392197,1536.1634847171304
UFC 217: Bisping vs. St-Pierre,2017-11-04,Curtis Blaydes,1520.9582344883806,1543.1152739964693,KO/TKO,2,Aleksei Oleinik,1558.5761617767296,1536.4191222686409
UFC 217: Bisping vs. St-Pierre,2017-11-04,Ricardo Ramos,1520.1300943590368,1540.1266467412509,KO/TKO,3,Aiemann Zahabi,1520.0702031032397,1500.0736507210256
UFC 217: Bisping vs. St-Pierre,2017-11-04,Mark Godbeer,1502.2340510562676,1520.883175679981,DQ,1,Walt Harris,1478.7311572774381,1460.0820326537248
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Dustin Poirier,1641.4452566940458,1657.4620786156459,KO/TKO,3,Anthony Pettis,1571.3131026408757,1555.2962807192757
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Matt Brown,1554.1530239627168,1574.888811241013,KO/TKO,1,Diego Sanchez,1566.9407294436046,1546.2049421653085
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Andrei Arlovski,1557.0240290101165,1574.972499459188,U-DEC,3,Junior Albini,1521.2595192945198,1503.3110488454483
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Raphael Assuncao,1625.5757857505869,1640.0917235347117,KO/TKO,3,Matthew Lopez,1527.8063623294533,1513.2904245453285
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Clay Guida,1548.336804065966,1568.4939326652986,KO/TKO,1,Joe Lauzon,1551.0664635738376,1530.9093349745049
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Cezar Ferreira,1547.8016938979886,1566.1518560681266,S-DEC,3,Nate Marquardt,1519.0757975452661,1500.7256353751281
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Tatiana Suarez,1520.0,1541.1951346865117,U-DEC,3,Viviane Pereira,1540.7863813865915,1519.5912467000799
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Sage Northcutt,1514.8425093620806,1532.8435101463876,U-DEC,3,Michel Quinones,1480.0,1461.998999215693
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Nina Nunes,1480.1936973542802,1500.424506399976,U-DEC,3,Angela Hill,1484.2034391658963,1463.9726301202004
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Sean Strickland,1559.9746549136457,1577.8763284615043,U-DEC,3,Court McGee,1523.3883541720093,1505.4866806241507
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Jake Collier,1480.4269756614551,1501.5071542696164,U-DEC,3,Marcel Fortuna,1499.2098772684649,1478.1296986603036
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Karl Roberson,1500.0,1518.9077395252398,SUB,1,Darren Stewart,1481.0065939454864,1462.0988544202467
UFC Fight Night: Poirier vs. Pettis,2017-11-11,Marlon Moraes,1486.2223253762222,1512.0839344461738,S-DEC,3,John Dodson,1591.1245480498976,1565.262938979946
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Fabricio Werdum,1626.465840180572,1641.8486119265401,U-DEC,5,Marcin Tybura,1544.7840175396154,1529.4012457936474
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Jessica-Rose Clark,1500.0,1519.0129167967452,S-DEC,3,Bec Rawlings,1482.8386653542443,1463.825748557499
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Belal Muhammad,1528.537340366155,1551.1278514039238,S-DEC,3,Tim Means,1573.7933533725868,1551.202842334818
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Jake Matthews,1516.7186457344285,1535.813702614755,S-DEC,3,Bojan Velickovic,1500.9874322033097,1481.8923753229833
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Elias Theodorou,1555.1927518733007,1576.377449391718,U-DEC,3,Daniel Kelly,1575.797176995463,1554.6124794770456
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Alexander Volkanovski,1537.069218549315,1554.9434031354172,U-DEC,3,Shane Young,1500.0,1482.125815413898
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Ryan Benoit,1488.2899948888407,1507.826550778276,KO/TKO,3,Ashkan Mokhtarian,1480.237704658142,1460.7011487687068
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Nik Lentz,1579.8328565125003,1594.6521140853433,SUB,2,Will Brooks,1487.7360228664127,1472.9167652935696
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Tai Tuivasa,1500.0,1518.712630762368,KO/TKO,1,Rashad Coulter,1477.6051419791136,1458.8925112167453
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Frank Camacho,1481.8918071333278,1502.9882584770596,S-DEC,3,Damien Brown,1500.9582346678835,1479.8617833241517
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Nadia Kassem,1500.0,1518.9815540433092,U-DEC,3,Alex Chambers,1482.2924653504917,1463.3109113071826
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Eric Shelton,1461.1500225556908,1483.2567238716354,U-DEC,3,Jenel Lausa,1497.8834353812151,1475.7767340652706
UFC Fight Night: Werdum vs. Tybura,2017-11-18,Adam Wieczorek,1500.0,1516.9182607486869,U-DEC,3,Anthony Hamilton,1446.0348734140011,1429.1166126653143
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Li Jingliang,1551.0707936370763,1569.42872354024,KO/TKO,1,Zak Ottow,1522.480756794096,1504.1228268909322
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Wang Guan,1500.0,1520.66733086818,S-DEC,3,Alex Caceres,1511.5970295836794,1490.9296987154994
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Alex Garcia,1525.209838382805,1543.761184886268,SUB,2,Muslim Salikhov,1500.0,1481.448653496537
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Zabit Magomedsharipov,1520.0,1538.8499774443092,SUB,3,Sheymon Moraes,1500.0,1481.1500225556908
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Song Kenan,1500.0,1517.8737129891458,KO/TKO,1,Bobby Nash,1462.9224953374312,1445.0487823482854
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Kelvin Gastelum,1598.6677238589962,1622.7185007311564,KO/TKO,1,Michael Bisping,1670.0235540223077,1645.9727771501475
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Song Yadong,1500.0,1520.0,SUB,1,Bharat Kandare,1500.0,1480.0
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Shamil Abdurakhimov,1503.2923785170565,1523.0754369462425,KO/TKO,1,Chase Sherman,1499.5235696168497,1479.7405111876637
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Gina Mazany,1481.3992280032933,1502.468952675405,U-DEC,3,Wu Yanan,1500.0,1478.9302753278882
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Rolando Dy,1460.4113328529957,1482.6804279167513,U-DEC,3,Wulijiburen,1500.0,1477.7309049362443
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Cyril Asker,1477.288182010312,1498.593720261142,SUB,2,Hu Yaozong,1500.0,1478.6944617491702
UFC Fight Night: Bisping vs. Gastelum,2017-11-25,Yan Xiaonan,1500.0,1515.9514228992637,U-DEC,3,Kailin Curran,1428.6840175239593,1412.7325946246956
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Nicco Montano,1500.0,1518.8499774443092,U-DEC,5,Roxanne Modafferi,1480.0,1461.1500225556908
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Sean O'Malley,1500.0,1518.8499774443092,U-DEC,3,Terrion Ware,1480.0,1461.1500225556908
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Lauren Murphy,1462.3930748326359,1484.5494883725528,S-DEC,3,Barb Honchak,1500.0,1477.843586460083
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Gerald Meerschaert,1519.0682433398065,1538.2379262504019,KO/TKO,2,Eric Spicely,1504.635862597925,1485.4661796873297
The Ultimate Fighter: A New World Champion Finale,2017-12-01,DeAnna Bennett,1500.0,1500.0,M-DEC,3,Melinda Fabian,1500.0,1500.0
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Montana De La Rosa,1500.0,1520.0,SUB,1,Christina Marks,1500.0,1480.0
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Ryan Janes,1480.1214320766826,1502.3149543650275,KO/TKO,3,Andrew Sanchez,1518.3807173773232,1496.1871950889783
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Rachael Ostovich,1500.0,1520.0,SUB,1,Karine Gevorgyan,1500.0,1480.0
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Shana Dobson,1500.0,1520.0,KO/TKO,2,Ariel Beck,1500.0,1480.0
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Gillian Robertson,1500.0,1520.0,SUB,1,Emily Whitmire,1500.0,1480.0
The Ultimate Fighter: A New World Champion Finale,2017-12-01,Brett Johns,1539.1770140754738,1558.0820372957742,SUB,1,Joe Soto,1520.1362794584295,1501.2312562381292
UFC 218: Holloway vs. Aldo 2,2017-12-02,Tecia Pennington,1571.8466595159598,1588.8834401934191,U-DEC,3,Michelle Waterson-Gomez,1519.988563021909,1502.9517823444496
UFC 218: Holloway vs. Aldo 2,2017-12-02,Max Holloway,1697.3956122414736,1713.6138233793695,KO/TKO,3,Jose Aldo,1630.8989846188608,1614.680773480965
UFC 218: Holloway vs. Aldo 2,2017-12-02,Francis Ngannou,1595.099181624745,1616.2263861634267,KO/TKO,1,Alistair Overeem,1614.7015031094056,1593.5742985707238
UFC 218: Holloway vs. Aldo 2,2017-12-02,Henry Cejudo,1570.5486030329037,1591.7584302039443,U-DEC,3,Sergio Pettis,1591.591145024653,1570.3813178536125
UFC 218: Holloway vs. Aldo 2,2017-12-02,Eddie Alvarez,1545.77626680652,1564.497805295534,KO/TKO,3,Justin Gaethje,1523.5367911982364,1504.8152527092225
UFC 218: Holloway vs. Aldo 2,2017-12-02,Paul Felder,1568.1887860160805,1588.0445829100909,KO/TKO,2,Charles Oliveira,1565.683678076831,1545.8278811828206
UFC 218: Holloway vs. Aldo 2,2017-12-02,Dominick Reyes,1518.9918873408851,1538.003735970954,SUB,1,Jeremy Kimball,1501.8119513806485,1482.8001027505795
UFC 218: Holloway vs. Aldo 2,2017-12-02,David Teymur,1557.2703546746977,1576.3918484353262,U-DEC,3,Drakkar Klose,1541.9993116482656,1522.877817887637
UFC 218: Holloway vs. Aldo 2,2017-12-02,Felice Herrig,1558.905024790047,1575.6741741132716,S-DEC,3,Cortney Casey,1502.2833922764025,1485.514242953178
UFC 218: Holloway vs. Aldo 2,2017-12-02,Amanda Cooper,1480.0588218803432,1498.9714172987058,KO/TKO,2,Angela Magana,1461.1500225556908,1442.2374271373283
UFC 218: Holloway vs. Aldo 2,2017-12-02,Abdul Razak Alhassan,1500.0252676748526,1519.0640092130034,KO/TKO,1,Sabah Homasi,1483.3136216959977,1464.2748801578468
UFC 218: Holloway vs. Aldo 2,2017-12-02,Justin Willis,1520.0,1538.8499774443092,KO/TKO,1,Allen Crowder,1500.0,1481.1500225556908
UFC 218: Holloway vs. Aldo 2,2017-12-02,Yancy Medeiros,1545.6486392602772,1569.218698618461,KO/TKO,3,Alex Oliveira,1608.3385119901104,1584.7684526319265
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Scott Holtzman,1514.5604841020092,1534.0744397057574,U-DEC,3,Darrell Horcher,1506.1153653135602,1486.601409709812
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Brian Ortega,1585.8740443281993,1608.6178732120861,SUB,2,Cub Swanson,1633.8417005465453,1611.0978716626585
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Gabriel Benitez,1514.8283105301277,1536.6580683357452,U-DEC,3,Jason Knight,1546.7035910255875,1524.87383321997
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Marlon Moraes,1512.0839344461738,1535.9824753835255,KO/TKO,1,Aljamain Sterling,1580.6863963896108,1556.787855452259
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Benito Lopez,1500.0,1519.224313257198,U-DEC,3,Albert Morales,1486.518178506132,1467.293865248934
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Eryk Anders,1522.6598835320453,1541.3573221590816,U-DEC,3,Markus Perez,1500.0,1481.3025613729637
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Andre Soukhamthath,1462.135922091309,1484.5273708246295,KO/TKO,2,Luke Sanders,1503.879349034429,1481.4879003011085
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Trevin Giles,1520.0,1538.977270280125,KO/TKO,3,Antonio Braga Neto,1502.2178544750586,1483.2405841949337
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Alex Perez,1500.0,1518.8499774443092,SUB,2,Carls John De Tomas,1480.0,1461.1500225556908
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Frankie Saenz,1496.9440808077434,1517.1199891209199,S-DEC,3,Merab Dvalishvili,1500.0,1479.8240916868235
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Alejandro Perez,1548.790716124413,1569.1718411014194,U-DEC,3,Iuri Alcantara,1555.4123367056923,1535.0312117286858
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Davi Ramos,1484.2691387367415,1505.3053308833848,SUB,3,Chris Gruetzemacher,1502.2857718458497,1481.2495796992064
UFC Fight Night: Swanson vs. Ortega,2017-12-09,Alexis Davis,1550.7424256583472,1568.0839953471302,S-DEC,3,Liz Carmouche,1504.2858597302645,1486.9442900414815
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Rafael Dos Anjos,1671.6955863853366,1691.3194149108347,U-DEC,5,Robbie Lawler,1665.160047811561,1645.536219286063
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Santiago Ponzinibbio,1603.7119231395109,1621.278568585913,U-DEC,3,Mike Perry,1561.2297693623436,1543.6631239159415
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Glover Teixeira,1605.521245819336,1622.6290499532456,KO/TKO,1,Misha Cirkunov,1554.9239723475469,1537.8161682136372
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Jan Blachowicz,1490.1187662286372,1512.242721499626,U-DEC,3,Jared Cannonier,1527.1553018662692,1505.0313465952804
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Josh Emmett,1538.4525578011371,1562.9574553045827,KO/TKO,1,Ricardo Lamas,1618.0759325959357,1593.57103509249
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Chad Laprise,1552.848582817705,1570.8976889005721,KO/TKO,1,Galore Bofando,1518.8499774443092,1500.800871361442
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Nordine Taleb,1555.7418662205216,1574.5965240941214,KO/TKO,1,Danny Roberts,1535.8234422301011,1516.9687843565014
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,John Makdessi,1512.4316560049022,1535.2200282020767,U-DEC,3,Abel Trujillo,1561.1881992334522,1538.3998270362777
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Jordan Mein,1489.4421677391,1510.9199497111804,U-DEC,3,Erick Silva,1515.1607426818043,1493.6829607097238
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Alessio Di Chirico,1480.4132230644216,1499.4495922985507,KO/TKO,2,Oluwale Bamgbose,1463.6602702874975,1444.6239010533684
UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Julian Marquez,1500.0,1517.826848198058,SUB,2,Darren Stewart,1462.0988544202467,1444.2720062221886
UFC 219: Cyborg vs. Holm,2017-12-30,Cristiane Justino,1556.622879929048,1574.808485636445,U-DEC,5,Holly Holm,1525.0167247179675,1506.8311190105703
UFC 219: Cyborg vs. Holm,2017-12-30,Khabib Nurmagomedov,1647.5277876653006,1667.50907574842,U-DEC,3,Edson Barboza,1647.2027282805716,1627.2214401974522
UFC 219: Cyborg vs. Holm,2017-12-30,Dan Hooker,1517.109977261616,1538.0153506116787,SUB,3,Marc Diakiese,1532.8486800000762,1511.9433066500135
UFC 219: Cyborg vs. Holm,2017-12-30,Carla Esparza,1522.265051439514,1544.300804346371,U-DEC,3,Cynthia Calvillo,1557.7526009722415,1535.7168480653845
UFC 219: Cyborg vs. Holm,2017-12-30,Khalil Rountree Jr.,1503.3758650090242,1503.3758650090242,Overturned,3,Michal Oleksiejczuk,1500.0,1500.0
UFC 219: Cyborg vs. Holm,2017-12-30,Myles Jury,1590.447753619968,1606.6083927272139,U-DEC,3,Ricky Glenn,1522.9133230698565,1506.7526839626105
UFC 219: Cyborg vs. Holm,2017-12-30,Marvin Vettori,1520.104465235043,1521.2722276874565,M-DEC,3,Omari Akhmedov,1540.4136770290443,1539.2459145766309
UFC 219: Cyborg vs. Holm,2017-12-30,Matheus Nicolau,1541.36058332528,1559.5464833928527,U-DEC,3,Louis Smolka,1509.7595841014288,1491.5736840338561
UFC 219: Cyborg vs. Holm,2017-12-30,Tim Elliott,1464.930684321938,1486.9426082839623,SUB,2,Mark De La Rosa,1500.0,1477.9880760379758
UFC 219: Cyborg vs. Holm,2017-12-30,Neil Magny,1618.6659044042033,1635.0692033638525,U-DEC,3,Carlos Condit,1555.4978683973777,1539.0945694377285
UFC Fight Night: Stephens vs. Choi,2018-01-14,Kamaru Usman,1618.3210643230261,1632.9033543895341,U-DEC,3,Emil Meek,1521.7967897672127,1507.2144997007047
UFC Fight Night: Stephens vs. Choi,2018-01-14,Jeremy Stephens,1534.8145100727438,1555.3045135095174,KO/TKO,2,Dooho Choi,1543.3284454141467,1522.8384419773731
UFC Fight Night: Stephens vs. Choi,2018-01-14,Jessica-Rose Clark,1519.0129167967452,1539.7400899148654,U-DEC,3,Paige VanZant,1531.65077854638,1510.9236054282599
UFC Fight Night: Stephens vs. Choi,2018-01-14,Darren Elkins,1645.6326433457302,1659.6568437033927,SUB,2,Michael Johnson,1538.5563161037016,1524.5321157460392
UFC Fight Night: Stephens vs. Choi,2018-01-14,James Krause,1543.7079780334784,1560.9980273766587,U-DEC,3,Alex White,1496.3399948660701,1479.0499455228899
UFC Fight Night: Stephens vs. Choi,2018-01-14,Irene Aldana,1459.8834006160532,1481.0988119479096,U-DEC,3,Talita Bernardo,1481.0233073414006,1459.8078960095443
UFC Fight Night: Stephens vs. Choi,2018-01-14,Kyung Ho Kang,1522.233092782621,1541.072685248076,SUB,1,Guido Cannetti,1502.0520833153546,1483.2124908498997
UFC Fight Night: Stephens vs. Choi,2018-01-14,Jessica Eye,1432.5002647779881,1455.2176600660496,S-DEC,3,Kalindra Faria,1480.0,1457.2826047119386
UFC Fight Night: Stephens vs. Choi,2018-01-14,JJ Aldrich,1501.1466364972898,1522.2391503333636,U-DEC,3,Danielle Taylor,1520.1444570583026,1499.0519432222288
UFC Fight Night: Stephens vs. Choi,2018-01-14,Marco Polo Reyes,1536.6968140507238,1554.5921961768297,KO/TKO,1,Matt Frevola,1500.0,1482.104617873894
UFC Fight Night: Stephens vs. Choi,2018-01-14,Mads Burnell,1484.2684000717188,1504.0227035733562,U-DEC,3,Mike Santiago,1480.0,1460.2456964983626
UFC 220: Miocic vs. Ngannou,2018-01-20,Daniel Cormier,1661.3206627419906,1676.0989256399237,KO/TKO,2,Volkan Oezdemir,1568.460020202177,1553.681757304244
UFC 220: Miocic vs. Ngannou,2018-01-20,Stipe Miocic,1681.2528998450796,1697.5527765900886,U-DEC,5,Francis Ngannou,1616.2263861634267,1599.9265094184177
UFC 220: Miocic vs. Ngannou,2018-01-20,Calvin Kattar,1521.3442622345215,1543.5240847869231,KO/TKO,3,Shane Burgos,1559.3626794374738,1537.1828568850722
UFC 220: Miocic vs. Ngannou,2018-01-20,Gian Villante,1485.696705493854,1507.3453322853818,S-DEC,3,Francimar Barroso,1514.40141992057,1492.7527931290424
UFC 220: Miocic vs. Ngannou,2018-01-20,Rob Font,1538.435245300553,1559.1169277003578,KO/TKO,2,Thomas Almeida,1550.2818704241179,1529.6001880243132
UFC 220: Miocic vs. Ngannou,2018-01-20,Kyle Bochniak,1483.640715407164,1504.5817361935187,U-DEC,3,Brandon Davis,1500.0,1479.0589792136452
UFC 220: Miocic vs. Ngannou,2018-01-20,Abdul Razak Alhassan,1519.0640092130034,1535.935979771108,KO/TKO,1,Sabah Homasi,1464.2748801578468,1447.4029095997423
UFC 220: Miocic vs. Ngannou,2018-01-20,Dustin Ortiz,1523.4594457146898,1544.3590364856393,U-DEC,3,Alexandre Pantoja,1539.0974898048453,1518.1978990338957
UFC 220: Miocic vs. Ngannou,2018-01-20,Julio Arce,1500.0,1520.0,U-DEC,3,Dan Ige,1500.0,1480.0
UFC 220: Miocic vs. Ngannou,2018-01-20,Enrique Barzola,1537.6260407032717,1555.4685395833376,U-DEC,3,Matt Bessette,1500.0,1482.157501119934
UFC 220: Miocic vs. Ngannou,2018-01-20,Islam Makhachev,1549.031799349502,1570.5991882231547,KO/TKO,1,Gleison Tibau,1576.3160826104602,1554.7486937368076
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Jacare Souza,1606.629352889891,1627.2216994599503,KO/TKO,1,Derek Brunson,1616.9224771262645,1596.3301305562052
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Andre Fili,1521.4450698191927,1543.843201533512,S-DEC,3,Dennis Bermudez,1563.3062807684332,1540.908149054114
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Gregor Gillespie,1558.0025943254318,1574.9518886295225,KO/TKO,1,Jordan Rinaldi,1504.5895522969183,1487.6402579928276
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Drew Dober,1504.7328297280021,1524.63240497811,U-DEC,3,Frank Camacho,1502.9882584770596,1483.0886832269518
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,King Green,1522.2563601940813,1541.001734906658,U-DEC,3,Erik Koch,1500.4326295249032,1481.6872548123265
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Cory Sandhagen,1500.0,1520.0,KO/TKO,2,Austin Arnett,1500.0,1480.0
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Katlyn Cerminara,1515.784753685328,1536.0273908635215,U-DEC,3,Mara Romero Borella,1520.0,1499.7573628218065
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Randa Markos,1483.1302510214275,1504.2087266812512,U-DEC,3,Juliana Lima,1501.8834829768443,1480.8050073170207
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Ji Yeon Kim,1478.7877934321282,1501.0228262619446,S-DEC,3,Justine Kish,1517.7771397405647,1495.5421069107483
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Vinc Pichel,1540.4369949883985,1561.4371033228213,U-DEC,3,Joaquim Silva,1557.8251591797248,1536.825050845302
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Niko Price,1520.9943254590123,1540.7732998517731,SUB,2,George Sullivan,1517.1545610727592,1497.3755866799984
UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,Mirsad Bektic,1555.5989657889263,1572.9061996849532,KO/TKO,1,Godofredo Pepey,1508.5350562194935,1491.2278223234666
UFC Fight Night: Machida vs. Anders,2018-02-03,Michel Prazeres,1591.038900931041,1606.2792124714495,U-DEC,3,Desmond Green,1506.7383685472048,1491.4980570067964
UFC Fight Night: Machida vs. Anders,2018-02-03,Timothy Johnson,1500.649566186895,1521.6929590046745,U-DEC,3,Marcelo Golm,1518.7916267875953,1497.7482339698158
UFC Fight Night: Machida vs. Anders,2018-02-03,Lyoto Machida,1584.0438616741033,1601.5989167260502,S-DEC,5,Eryk Anders,1541.3573221590816,1523.8022671071346
