event,date,fighter_1,fighter_1_elo_before,fighter_1_elo_after,method,round,fighter_2,fighter_2_elo_before,fighter_2_elo_after
UFC 93: Franklin vs Henderson,2009-01-17,Eric Schafer,1500.8988911994893,1512.4959102238806,KO/TKO,1,Antonio Mendes,1489.2270080189312,1477.6299889945399
UFC 93: Franklin vs Henderson,2009-01-17,Tomasz Drwal,1488.4152452333483,1500.8152202685992,KO/TKO,1,Ivan Serati,1500.0,1487.600024964749
UFC 93: Franklin vs Henderson,2009-01-17,Dennis Siver,1476.7500641097947,1489.138512053021,KO/TKO,3,Nate Mohr,1488.00071479315,1475.6122668499238
UFC 94: St-Pierre vs Penn 2,2009-01-31,Georges St-Pierre,1608.0410019143633,1618.807270998239,KO/TKO,4,BJ Penn,1572.1941740065902,1561.4279049227146
UFC 94: St-Pierre vs Penn 2,2009-01-31,Lyoto Machida,1560.0571237825188,1571.5864629939797,KO/TKO,1,Thiago Silva,1546.4231040860386,1534.8937648745778
UFC 94: St-Pierre vs Penn 2,2009-01-31,Jon Jones,1512.0,1524.4622169268487,U-DEC,3,Stephan Bonnar,1525.3891749219433,1512.9269579950947
UFC 94: St-Pierre vs Penn 2,2009-01-31,Karo Parisyan,1555.2896594050894,1555.2896594050894,Overturned,3,Dong Hyun Kim,1523.643186065841,1523.643186065841
UFC 94: St-Pierre vs Penn 2,2009-01-31,Dan Cramer,1500.0,1511.9856905714691,S-DEC,3,Matt Arroyo,1499.585699413623,1487.6000088421538
UFC 94: St-Pierre vs Penn 2,2009-01-31,Jon Fitch,1577.1847588885462,1586.561431735227,U-DEC,3,Akihiro Gono,1499.9857859027372,1490.6091130560565
UFC 94: St-Pierre vs Penn 2,2009-01-31,Thiago Tavares,1498.1356240391328,1510.1990464964397,U-DEC,3,Manvel Gamburyan,1499.9719093529613,1487.9084868956545
UFC 94: St-Pierre vs Penn 2,2009-01-31,John Howard,1500.0,1512.104452907657,S-DEC,3,Chris Wilson,1503.0242978095494,1490.9198449018922
UFC 94: St-Pierre vs Penn 2,2009-01-31,Jake O'Brien,1511.15114366111,1522.76481190604,S-DEC,3,Christian Wellisch,1499.961826820132,1488.348158575202
UFC 94: St-Pierre vs Penn 2,2009-01-31,Clay Guida,1515.3894771688376,1528.8041814224966,S-DEC,3,Nate Diaz,1556.5407195838998,1543.1260153302408
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Josh Neer,1491.4108588186416,1504.0825698997241,SUB,2,Mac Danzig,1510.8792370150916,1498.207525934009
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Joe Lauzon,1535.962335847788,1547.1841058223367,SUB,2,Jeremy Stephens,1513.3986000368145,1502.1768300622657
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Cain Velasquez,1524.398773106158,1535.557451901456,KO/TKO,2,Denis Stojnic,1500.0,1488.841321204702
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Anthony Johnson,1511.0465206579054,1522.8164389713074,KO/TKO,1,Luigi Fioravanti,1504.3841570420527,1492.6142387286507
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Kurt Pellegrino,1513.9293436572596,1526.249603941659,SUB,2,Rob Emerson,1523.2040310504105,1510.8837707660111
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Dan Miller,1523.9714604011178,1535.1448267673943,SUB,1,Jake Rosholt,1500.0,1488.8266336337235
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Matt Veach,1500.0,1512.000494230152,KO/TKO,1,Matt Grice,1500.0143094285309,1488.0138151983788
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Gleison Tibau,1501.0841891206896,1513.5506640866279,SUB,1,Rich Clementi,1514.5968317759684,1502.1303568100302
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Nick Catone,1500.0,1512.0,SUB,2,Derek Downey,1500.0,1488.0
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Matthew Riddle,1512.0,1523.575007793387,U-DEC,3,Steve Bruno,1499.690066838891,1488.115059045504
UFC 95: Sanchez vs Stevenson,2009-02-21,Diego Sanchez,1565.5177805468313,1576.4852153487057,U-DEC,3,Joe Stevenson,1535.5478425789909,1524.5804077771165
UFC 95: Sanchez vs Stevenson,2009-02-21,Dan Hardy,1512.428595145493,1524.4137920011078,KO/TKO,1,Rory Markham,1512.0,1500.0148031443853
UFC 95: Sanchez vs Stevenson,2009-02-21,Nate Marquardt,1545.692583692052,1557.6641704124854,KO/TKO,3,Wilson Gouveia,1544.8699334527926,1532.8983467323592
UFC 95: Sanchez vs Stevenson,2009-02-21,Demian Maia,1548.024731630087,1558.0313612722184,SUB,1,Chael Sonnen,1489.7709307056748,1479.7643010635434
UFC 95: Sanchez vs Stevenson,2009-02-21,Paulo Thiago,1500.0,1514.5015123072394,KO/TKO,1,Josh Koscheck,1573.5035324649152,1559.0020201576758
UFC 95: Sanchez vs Stevenson,2009-02-21,Terry Etim,1500.5671986952095,1512.547608363708,KO/TKO,2,Brian Cobb,1500.0,1488.0195903315016
UFC 95: Sanchez vs Stevenson,2009-02-21,Junior Dos Santos,1512.5613899297205,1524.1277238314074,KO/TKO,1,Stefan Struve,1500.0,1488.433666098313
UFC 95: Sanchez vs Stevenson,2009-02-21,Evan Dunham,1500.0,1511.9875049855941,KO/TKO,1,Per Eklund,1499.6382321487365,1487.6507271631424
UFC 95: Sanchez vs Stevenson,2009-02-21,Mike Ciesnolevicz,1500.0,1512.0,SUB,1,Neil Grove,1500.0,1488.0
UFC 95: Sanchez vs Stevenson,2009-02-21,Paul Kelly,1501.2167267983443,1513.5890483179592,U-DEC,3,Troy Mandaloniz,1512.0,1499.6276784803852
UFC 96: Jackson vs Jardine,2009-03-07,Quinton Jackson,1538.4342150807213,1550.3460315928023,U-DEC,3,Keith Jardine,1535.8809956402947,1523.9691791282137
UFC 96: Jackson vs Jardine,2009-03-07,Shane Carwin,1523.9986832254158,1536.683216993742,KO/TKO,1,Gabriel Gonzaga,1543.8395056430986,1531.1549718747724
UFC 96: Jackson vs Jardine,2009-03-07,Matt Brown,1511.9733655634961,1522.8373590636154,KO/TKO,1,Pete Sell,1478.9838225353155,1468.1198290351963
UFC 96: Jackson vs Jardine,2009-03-07,Matt Hamill,1534.940055506387,1545.737320603725,KO/TKO,1,Mark Munoz,1500.0,1489.2027349026619
UFC 96: Jackson vs Jardine,2009-03-07,Shane Nelson,1512.0,1523.2269477551567,KO/TKO,1,Aaron Riley,1489.5868052416054,1478.3598574864486
UFC 96: Jackson vs Jardine,2009-03-07,Tamdan McCrory,1500.0624049706976,1512.060249579392,KO/TKO,1,Ryan Madigan,1500.0,1488.0021553913057
UFC 96: Jackson vs Jardine,2009-03-07,Kendall Grove,1521.0649520148982,1532.3931906984599,KO/TKO,1,Jason Day,1501.5951147839899,1490.2668761004281
UFC 96: Jackson vs Jardine,2009-03-07,Jason Brilz,1511.585699413623,1523.61162734738,U-DEC,3,Tim Boetsch,1512.3363911523345,1500.3104632185775
UFC 96: Jackson vs Jardine,2009-03-07,Brandon Vera,1520.9481370994379,1531.8139598407224,KO/TKO,2,Michael Patt,1488.0120341806314,1477.1462114393469
UFC 96: Jackson vs Jardine,2009-03-07,Gray Maynard,1547.68647603421,1558.8983655785098,U-DEC,3,Jim Miller,1524.8354487576823,1513.6235592133826
UFC Fight Night: Condit vs Kampmann,2009-04-01,Tyson Griffin,1534.81967779575,1545.2139986002976,U-DEC,3,Rafael Dos Anjos,1488.0500337484461,1477.6557129438986
UFC Fight Night: Condit vs Kampmann,2009-04-01,Martin Kampmann,1544.4370284154545,1554.9105423984631,S-DEC,3,Carlos Condit,1500.0,1489.5264860169914
UFC Fight Night: Condit vs Kampmann,2009-04-01,Ryan Bader,1512.0,1523.2245950590957,U-DEC,3,Carmelo Marrero,1489.5184029749475,1478.2938079158519
UFC Fight Night: Condit vs Kampmann,2009-04-01,Cole Miller,1522.826986772004,1534.4531568984933,SUB,1,Junie Browning,1512.0,1500.3738298735107
UFC Fight Night: Condit vs Kampmann,2009-04-01,Gleison Tibau,1513.5506640866279,1525.1579660487134,U-DEC,3,Jeremy Stephens,1502.1768300622657,1490.5695281001802
UFC Fight Night: Condit vs Kampmann,2009-04-01,Aaron Simpson,1500.0,1512.0,KO/TKO,1,Tim McKenzie,1500.0,1488.0
UFC Fight Night: Condit vs Kampmann,2009-04-01,Brock Larson,1500.414300586377,1512.3999911578462,SUB,1,Jesse Sanders,1500.0,1488.0143094285309
UFC Fight Night: Condit vs Kampmann,2009-04-01,Tim Credeur,1524.0,1535.585699413623,SUB,2,Nick Catone,1512.0,1500.414300586377
UFC Fight Night: Condit vs Kampmann,2009-04-01,Jorge Rivera,1490.9658690135532,1503.2778265398151,S-DEC,3,Nissen Osterneck,1500.0,1487.688042473738
UFC Fight Night: Condit vs Kampmann,2009-04-01,Rob Kimmons,1499.1727097921273,1510.7737140192855,SUB,1,Joe Vedepo,1487.6163390328916,1476.0153348057333
UFC Fight Night: Condit vs Kampmann,2009-04-01,Ricardo Almeida,1488.945921216772,1500.9280357432383,U-DEC,3,Matt Horwich,1488.4280833358607,1476.4459688093943
UFC 97: Redemption,2009-04-18,Anderson Silva,1594.4068332602715,1604.792739058119,U-DEC,5,Thales Leites,1547.3890843728634,1537.003178575016
UFC 97: Redemption,2009-04-18,Sam Stout,1477.8416973003148,1491.4060125111582,U-DEC,3,Matt Wiman,1523.3924655976023,1509.8281503867588
UFC 97: Redemption,2009-04-18,Mauricio Rua,1502.5611365210095,1517.9172434628717,KO/TKO,1,Chuck Liddell,1602.3898336270163,1587.033726685154
UFC 97: Redemption,2009-04-18,Krzysztof Soszynski,1512.0,1523.585699413623,SUB,1,Brian Stann,1500.0,1488.414300586377
UFC 97: Redemption,2009-04-18,Cheick Kongo,1541.3664809287889,1552.8111500096313,KO/TKO,2,Antoni Hardonk,1525.2765112717357,1513.8318421908932
UFC 97: Redemption,2009-04-18,Denis Kang,1488.4540872592079,1500.8527222238567,U-DEC,3,Xavier Foupa-Pokam,1500.0,1487.6013650353511
UFC 97: Redemption,2009-04-18,Nate Quarry,1533.6477865455074,1544.9440976457515,KO/TKO,1,Jason MacDonald,1513.2505043643234,1501.9541932640793
UFC 97: Redemption,2009-04-18,Ed Herman,1488.029895090204,1500.9509801223974,U-DEC,3,David Loiseau,1514.7505972584702,1501.8295122262768
UFC 97: Redemption,2009-04-18,Mark Bocek,1500.9065213534118,1512.9408815687618,SUB,1,David Bielkheden,1501.9013542004595,1489.8669939851095
UFC 97: Redemption,2009-04-18,TJ Grant,1500.0,1511.6788782173442,S-DEC,3,Ryo Chonan,1490.7003518509614,1479.0214736336172
UFC 97: Redemption,2009-04-18,Eliot Marshall,1512.0,1523.172385326556,U-DEC,3,Vinny Magalhaes,1488.0,1476.827614673444
UFC 97: Redemption,2009-04-18,Luiz Cane,1512.8165411581126,1524.7883388775597,U-DEC,3,Steve Cantwell,1512.0,1500.028202280553
UFC 98: Evans vs Machida,2009-05-23,Frankie Edgar,1535.8405126386547,1548.2962942010722,U-DEC,3,Sean Sherk,1549.0430916714492,1536.5873101090317
UFC 98: Evans vs Machida,2009-05-23,Matt Hughes,1590.4686593488425,1599.9816257834082,U-DEC,3,Matt Serra,1517.4032585645518,1507.8902921299864
UFC 98: Evans vs Machida,2009-05-23,Chael Sonnen,1479.7643010635434,1493.6610398707596,U-DEC,3,Dan Miller,1535.1448267673943,1521.248087960178
UFC 98: Evans vs Machida,2009-05-23,Brock Larson,1512.3999911578462,1523.9718923882829,SUB,1,Mike Pyle,1500.0,1488.4280987695633
UFC 98: Evans vs Machida,2009-05-23,Lyoto Machida,1571.5864629939797,1584.420447276909,KO/TKO,2,Rashad Evans,1595.7717703058233,1582.937786022894
UFC 98: Evans vs Machida,2009-05-23,Kyle Bradley,1476.0385297089317,1488.4515011074725,KO/TKO,1,Phillipe Nover,1488.0,1475.5870286014592
UFC 98: Evans vs Machida,2009-05-23,Tim Hague,1500.0,1512.4007909028164,SUB,1,Pat Barry,1511.6084028781197,1499.2076119753033
UFC 98: Evans vs Machida,2009-05-23,George Roop,1488.0,1500.0,S-DEC,3,David Kaplan,1488.0,1476.0
UFC 98: Evans vs Machida,2009-05-23,Drew McFedries,1487.6085837310186,1499.608334406103,KO/TKO,1,Xavier Foupa-Pokam,1487.6013650353511,1475.6016143602667
UFC 98: Evans vs Machida,2009-05-23,Yoshiyuki Yoshida,1502.1575719748594,1513.696906135455,SUB,1,Brandon Wolff,1488.813372137389,1477.2740379767934
UFC 98: Evans vs Machida,2009-05-23,Krzysztof Soszynski,1523.585699413623,1534.3608929118905,KO/TKO,1,Andre Gusmao,1488.0,1477.2248065017325
UFC 99: The Comeback,2009-06-13,Rich Franklin,1582.0703286080102,1590.802387783371,U-DEC,3,Wanderlei Silva,1485.0048094583024,1476.2727502829416
UFC 99: The Comeback,2009-06-13,Cain Velasquez,1535.557451901456,1548.1528841319537,U-DEC,3,Cheick Kongo,1552.8111500096313,1540.2157177791337
UFC 99: The Comeback,2009-06-13,Mike Swick,1578.1651611202353,1588.6741701744252,KO/TKO,2,Ben Saunders,1534.772327276234,1524.263318222044
UFC 99: The Comeback,2009-06-13,Spencer Fisher,1543.0348196824077,1553.679114924447,U-DEC,3,Caol Uno,1503.6148605522847,1492.9705653102453
UFC 99: The Comeback,2009-06-13,Dan Hardy,1524.4137920011078,1537.8678185141525,S-DEC,3,Marcus Davis,1566.7200336109172,1553.2660070978725
UFC 99: The Comeback,2009-06-13,Mirko Filipovic,1489.86792702202,1501.8396007815256,KO/TKO,1,Mostapha Al-Turk,1489.0477968360967,1477.076123076591
UFC 99: The Comeback,2009-06-13,Dennis Siver,1489.138512053021,1501.5263838936103,SUB,1,Dale Hartt,1500.372465386078,1487.9845935454887
UFC 99: The Comeback,2009-06-13,Paul Taylor,1488.4398388154323,1500.8389653601462,U-DEC,3,Peter Sobotta,1500.0,1487.600873455286
UFC 99: The Comeback,2009-06-13,Paul Kelly,1513.5890483179592,1525.5341649161123,U-DEC,3,Rolando Delgado,1512.0,1500.0548834018468
UFC 99: The Comeback,2009-06-13,Stefan Struve,1488.433666098313,1500.4477460004177,SUB,2,Denis Stojnic,1488.841321204702,1476.8272413025973
UFC 99: The Comeback,2009-06-13,John Hathaway,1512.0,1523.585699413623,U-DEC,3,Rick Story,1500.0,1488.414300586377
UFC 99: The Comeback,2009-06-13,Terry Etim,1512.547608363708,1524.1571218245895,SUB,2,Justin Buchholz,1501.2378720449483,1489.6283585840667
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Diego Sanchez,1576.4852153487057,1586.84863237395,S-DEC,3,Clay Guida,1528.8041814224966,1518.4407643972522
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,James Wilks,1500.0,1512.0,SUB,1,DaMarques Johnson,1500.0,1488.0
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Chris Lytle,1470.7202088021515,1484.1215080628547,U-DEC,3,Kevin Burns,1511.4779190615236,1498.0766198008205
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Ross Pearson,1500.0,1512.0,U-DEC,3,Andre Winner,1500.0,1488.0
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Brad Blackburn,1523.667399113628,1534.8512181775232,S-DEC,3,Edgar Garcia,1500.0,1488.816180936105
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Melvin Guillard,1509.802424889592,1522.332441433174,S-DEC,3,Gleison Tibau,1525.1579660487134,1512.6279495051315
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Tomasz Drwal,1500.8152202685992,1513.201395479812,KO/TKO,1,Mike Ciesnolevicz,1512.0,1499.6138247887873
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Nick Osipczak,1500.0,1512.0,SUB,1,Frank Lester,1500.0,1488.0
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Jason Dent,1476.011236305509,1488.838464735817,SUB,1,Cameron Dollar,1500.0,1487.172771569692
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Joe Stevenson,1524.5804077771165,1537.2203427025574,U-DEC,3,Nate Diaz,1543.1260153302408,1530.4860804047998
UFC 100,2009-07-11,Georges St-Pierre,1618.807270998239,1629.6076869592648,U-DEC,5,Thiago Alves,1583.959365622855,1573.1589496618292
UFC 100,2009-07-11,Jon Fitch,1586.561431735227,1596.107654418524,U-DEC,3,Paulo Thiago,1514.5015123072394,1504.9552896239425
UFC 100,2009-07-11,Dan Henderson,1529.0767869132203,1542.4042191934368,KO/TKO,2,Michael Bisping,1567.6678130223572,1554.3403807421407
UFC 100,2009-07-11,Yoshihiro Akiyama,1500.0,1512.8516516559794,S-DEC,3,Alan Belcher,1524.6993660648232,1511.8477144088438
UFC 100,2009-07-11,Brock Lesnar,1517.1670469865014,1531.074892353641,KO/TKO,2,Frank Mir,1572.8774298618578,1558.9695844947182
UFC 100,2009-07-11,Jim Miller,1513.6235592133826,1525.091457437929,U-DEC,3,Mac Danzig,1498.207525934009,1486.7396277094626
UFC 100,2009-07-11,Shannon Gugerty,1500.6802028435948,1512.2429150285857,SUB,1,Matt Grice,1488.0138151983788,1476.4511030133879
UFC 100,2009-07-11,Tom Lawlor,1512.0,1524.0285635135378,SUB,1,CB Dollaway,1512.8269999827544,1500.7984364692165
UFC 100,2009-07-11,Mark Coleman,1516.554969848388,1528.4296673125564,U-DEC,3,Stephan Bonnar,1512.9269579950947,1501.0522605309263
UFC 100,2009-07-11,Jon Jones,1524.4622169268487,1536.4035911008166,SUB,2,Jake O'Brien,1522.76481190604,1510.823437732072
UFC 100,2009-07-11,Dong Hyun Kim,1523.643186065841,1535.2301167776388,U-DEC,3,TJ Grant,1511.6788782173442,1500.0919475055464
UFC 101: Declaration,2009-08-08,Anderson Silva,1604.792739058119,1614.7574059377826,KO/TKO,1,Forrest Griffin,1545.2887630311777,1535.3240961515141
UFC 101: Declaration,2009-08-08,Aaron Riley,1478.3598574864486,1491.9009546461436,U-DEC,3,Shane Nelson,1523.2269477551567,1509.6858505954617
UFC 101: Declaration,2009-08-08,Johny Hendricks,1500.0,1512.414300586377,KO/TKO,1,Amir Sadollah,1512.0,1499.585699413623
UFC 101: Declaration,2009-08-08,Ricardo Almeida,1500.9280357432383,1514.0118422451576,U-DEC,3,Kendall Grove,1532.3931906984599,1519.3093841965406
UFC 101: Declaration,2009-08-08,BJ Penn,1561.4279049227146,1574.1447454600304,SUB,4,Kenny Florian,1582.207304725408,1569.4904641880921
UFC 101: Declaration,2009-08-08,John Howard,1512.104452907657,1524.1029261787944,S-DEC,3,Tamdan McCrory,1512.060249579392,1500.0617763082546
UFC 101: Declaration,2009-08-08,Alessio Sakara,1501.2717510345944,1514.5015381588105,S-DEC,3,Thales Leites,1537.003178575016,1523.7733914507999
UFC 101: Declaration,2009-08-08,Matthew Riddle,1523.575007793387,1535.1748753516515,U-DEC,3,Dan Cramer,1511.9856905714691,1500.3858230132046
UFC 101: Declaration,2009-08-08,George Sotiropoulos,1524.0,1535.172385326556,SUB,2,George Roop,1500.0,1488.827614673444
UFC 101: Declaration,2009-08-08,Jesse Lennox,1500.0,1512.0,KO/TKO,3,Danillo Villefort,1500.0,1488.0
UFC 101: Declaration,2009-08-08,Kurt Pellegrino,1526.249603941659,1537.4850188875575,U-DEC,3,Josh Neer,1504.0825698997241,1492.8471549538256
UFC 102: Couture vs Nogueira,2009-08-29,Antonio Rodrigo Nogueira,1515.2589791638918,1529.3032099466498,U-DEC,3,Randy Couture,1575.0282338310858,1560.9840030483278
UFC 102: Couture vs Nogueira,2009-08-29,Thiago Silva,1534.8937648745778,1546.5165673529052,KO/TKO,1,Keith Jardine,1523.9691791282137,1512.3463766498862
UFC 102: Couture vs Nogueira,2009-08-29,Jake Rosholt,1488.8266336337235,1502.4321499536043,SUB,3,Chris Leben,1535.5914759884563,1521.9859596685756
UFC 102: Couture vs Nogueira,2009-08-29,Nate Marquardt,1557.6641704124854,1569.6768527307622,KO/TKO,1,Demian Maia,1558.0313612722184,1546.0186789539416
UFC 102: Couture vs Nogueira,2009-08-29,Brandon Vera,1531.8139598407224,1543.9019262168356,U-DEC,3,Krzysztof Soszynski,1534.3608929118905,1522.2729265357773
UFC 102: Couture vs Nogueira,2009-08-29,Aaron Simpson,1512.0,1523.618508970619,KO/TKO,2,Ed Herman,1500.9509801223974,1489.3324711517785
UFC 102: Couture vs Nogueira,2009-08-29,Mike Russow,1500.0,1512.4507215360888,U-DEC,3,Justin McCully,1513.055866956946,1500.605145420857
UFC 102: Couture vs Nogueira,2009-08-29,Todd Duffee,1500.0,1512.428126356619,KO/TKO,1,Tim Hague,1512.4007909028164,1499.9726645461974
UFC 102: Couture vs Nogueira,2009-08-29,Evan Dunham,1511.9875049855941,1523.1893251120264,S-DEC,3,Marcus Aurelio,1488.8436589742046,1477.6418388477723
UFC 102: Couture vs Nogueira,2009-08-29,Gabriel Gonzaga,1531.1549718747724,1542.0817921800908,KO/TKO,1,Chris Tuchscherer,1500.0,1489.0731796946816
UFC 102: Couture vs Nogueira,2009-08-29,Mark Munoz,1489.2027349026619,1501.5898343074764,S-DEC,3,Nick Catone,1500.414300586377,1488.0272011815625
UFC Fight Night: Diaz vs Guillard,2009-09-16,Nate Quarry,1544.9440976457515,1556.6209481693973,U-DEC,3,Tim Credeur,1535.585699413623,1523.9088488899772
UFC Fight Night: Diaz vs Guillard,2009-09-16,Nate Diaz,1530.4860804047998,1542.2045153802844,SUB,2,Melvin Guillard,1522.332441433174,1510.6140064576894
UFC Fight Night: Diaz vs Guillard,2009-09-16,Gray Maynard,1558.8983655785098,1570.7241579649126,S-DEC,3,Roger Huerta,1553.854184182045,1542.0283917956422
UFC Fight Night: Diaz vs Guillard,2009-09-16,Carlos Condit,1489.5264860169914,1501.8881188386113,S-DEC,3,Jake Ellenberger,1500.0,1487.6383671783801
UFC Fight Night: Diaz vs Guillard,2009-09-16,Mike Pyle,1488.4280987695633,1500.5141591565596,SUB,3,Chris Wilson,1490.9198449018922,1478.833784514896
UFC Fight Night: Diaz vs Guillard,2009-09-16,CB Dollaway,1500.7984364692165,1512.7708594990872,U-DEC,3,Jay Silva,1500.0,1488.0275769701293
UFC Fight Night: Diaz vs Guillard,2009-09-16,Jeremy Stephens,1490.5695281001802,1502.5370213362266,KO/TKO,1,Justin Buchholz,1489.6283585840667,1477.6608653480203
UFC Fight Night: Diaz vs Guillard,2009-09-16,Mike Pierce,1500.0,1512.826648483229,U-DEC,3,Brock Larson,1523.9718923882829,1511.1452439050538
UFC Fight Night: Diaz vs Guillard,2009-09-16,Ryan Jensen,1466.4031058476987,1479.559898056462,SUB,1,Steve Steinbeiss,1500.0,1486.8432077912366
UFC Fight Night: Diaz vs Guillard,2009-09-16,Brian Stann,1488.414300586377,1500.815281199611,U-DEC,3,Steve Cantwell,1500.028202280553,1487.627221667319
UFC 103: Franklin vs Belfort,2009-09-19,Vitor Belfort,1535.5627666238338,1549.454760042833,KO/TKO,1,Rich Franklin,1590.802387783371,1576.9103943643718
UFC 103: Franklin vs Belfort,2009-09-19,Junior Dos Santos,1524.1277238314074,1535.358973582356,KO/TKO,3,Mirko Filipovic,1501.8396007815256,1490.608351030577
UFC 103: Franklin vs Belfort,2009-09-19,Josh Koscheck,1559.0020201576758,1568.7726622630398,KO/TKO,1,Frank Trigg,1493.6971412491705,1483.9264991438065
UFC 103: Franklin vs Belfort,2009-09-19,Tyson Griffin,1545.2139986002976,1556.4702965745962,KO/TKO,2,Hermes Franca,1523.6539877710134,1512.3976897967148
UFC 103: Franklin vs Belfort,2009-09-19,Efrain Escudero,1512.0,1524.7744267499697,KO/TKO,1,Cole Miller,1534.4531568984933,1521.6787301485235
UFC 103: Franklin vs Belfort,2009-09-19,Paul Daley,1500.0,1513.880908331518,KO/TKO,1,Martin Kampmann,1554.9105423984631,1541.0296340669452
UFC 103: Franklin vs Belfort,2009-09-19,Jim Miller,1525.091457437929,1536.2263327217097,KO/TKO,2,Steve Lopez,1500.0,1488.8651247162193
UFC 103: Franklin vs Belfort,2009-09-19,Nik Lentz,1500.0,1512.0,U-DEC,3,Rafaello Oliveira,1500.0,1488.0
UFC 103: Franklin vs Belfort,2009-09-19,Rick Story,1488.414300586377,1500.814308212328,SUB,2,Brian Foster,1500.0,1487.5999923740492
UFC 103: Franklin vs Belfort,2009-09-19,Eliot Marshall,1523.172385326556,1535.1875562004138,S-DEC,3,Jason Brilz,1523.61162734738,1511.596456473522
UFC 103: Franklin vs Belfort,2009-09-19,Vladimir Matyushenko,1513.4934047137283,1525.0275932001186,U-DEC,3,Igor Pokrajac,1500.0,1488.4658115136097
UFC 103: Franklin vs Belfort,2009-09-19,Rafael Dos Anjos,1477.6557129438986,1490.799883093031,U-DEC,3,Rob Emerson,1510.8837707660111,1497.7396006168788
UFC 103: Franklin vs Belfort,2009-09-19,Tomasz Drwal,1513.201395479812,1524.7321471822754,SUB,2,Drew McFedries,1499.608334406103,1488.0775827036396
UFC 104: Machida vs Shogun,2009-10-24,Lyoto Machida,1584.420447276909,1594.151154947946,U-DEC,5,Mauricio Rua,1517.9172434628717,1508.1865357918348
UFC 104: Machida vs Shogun,2009-10-24,Cain Velasquez,1548.1528841319537,1558.50031012716,KO/TKO,2,Ben Rothwell,1500.0,1489.6525740047937
UFC 104: Machida vs Shogun,2009-10-24,Gleison Tibau,1512.6279495051315,1523.945482299573,U-DEC,3,Josh Neer,1492.8471549538256,1481.529622159384
UFC 104: Machida vs Shogun,2009-10-24,Joe Stevenson,1537.2203427025574,1549.7883837020395,KO/TKO,2,Spencer Fisher,1553.679114924447,1541.111073924965
UFC 104: Machida vs Shogun,2009-10-24,Anthony Johnson,1522.8164389713074,1534.5015337819982,KO/TKO,1,Yoshiyuki Yoshida,1513.696906135455,1502.0118113247643
UFC 104: Machida vs Shogun,2009-10-24,Chael Sonnen,1493.6610398707596,1508.3568454313147,U-DEC,3,Yushin Okami,1573.0668876661148,1558.3710821055597
UFC 104: Machida vs Shogun,2009-10-24,Pat Barry,1499.2076119753033,1511.712416901936,KO/TKO,2,Antoni Hardonk,1513.8318421908932,1501.3270372642605
UFC 104: Machida vs Shogun,2009-10-24,Jorge Rivera,1503.2778265398151,1515.5366851584172,KO/TKO,3,Rob Kimmons,1510.7737140192855,1498.5148554006835
UFC 104: Machida vs Shogun,2009-10-24,Kyle Kingsbury,1488.0,1500.0,S-DEC,3,Razak Al-Hassan,1488.0,1476.0
UFC 104: Machida vs Shogun,2009-10-24,Stefan Struve,1500.4477460004177,1512.4322814099887,SUB,1,Chase Gormley,1500.0,1488.015464590429
UFC 104: Machida vs Shogun,2009-10-24,Ryan Bader,1523.2245950590957,1534.8541571490123,U-DEC,3,Eric Schafer,1512.4959102238806,1500.866348133964
UFC 105: Couture vs Vera,2009-11-14,Michael Bisping,1554.3403807421407,1564.5074402077046,KO/TKO,2,Denis Kang,1500.8527222238567,1490.685662758293
UFC 105: Couture vs Vera,2009-11-14,Matt Brown,1522.8373590636154,1534.463171291847,KO/TKO,3,James Wilks,1512.0,1500.3741877717684
UFC 105: Couture vs Vera,2009-11-14,Randy Couture,1560.9840030483278,1572.3944839569829,U-DEC,3,Brandon Vera,1543.9019262168356,1532.4914453081806
UFC 105: Couture vs Vera,2009-11-14,Ross Pearson,1512.0,1523.3065769280497,KO/TKO,2,Aaron Riley,1491.9009546461436,1480.594377718094
UFC 105: Couture vs Vera,2009-11-14,Dan Hardy,1537.8678185141525,1551.610205710662,U-DEC,3,Mike Swick,1588.6741701744252,1574.9317829779156
UFC 105: Couture vs Vera,2009-11-14,Terry Etim,1524.1571218245895,1535.7457809236107,SUB,2,Shannon Gugerty,1512.2429150285857,1500.6542559295644
